battery_id,cycle,voltage,temperature,capacity,soh,rul,dT_dt,dV_dt,capacity_fade_pct,temp_roll_avg,volt_roll_avg,fault_type,Pressure,global_radiation,temp_mean(c),temp_min(c),temp_max(c),Wind_Speed,Wind_Bearing,normalized_label,Timestamp,Electricity_Consumed,Temperature,Humidity,Wind_Speed,Avg_Past_Consumption
B0007,43,3.560447071,31.581172,1.829432027,0.953495445,125,-0.342087962,-0.001187452,8.528398659,31.49325023,3.560857381,Normal,991.8,0.48,8.3,2.4,14.9,20.93,350,2,01-08-2024 14:30,0.308129921,0.325433548,0.590988743,0.397613562,0.541313038
B0007,44,3.560490228,31.24662583,1.82509849,0.951236816,124,-0.334546173,4.32E-05,8.745075524,31.54350185,3.560993768,Normal,991.8,0.95,12.9,10.4,15.4,14.49,140,0,01-08-2024 15:00,0.412348747,0.709341855,0.346817471,0.680140368,0.552941957
B0007,45,3.55670021,30.93939936,1.814629112,0.945780203,123,-0.307226469,-0.003790019,9.268544379,31.48704374,3.560083466,Normal,991.8,0.95,12.9,10.4,15.4,7.66,169,0,01-08-2024 15:30,0.377098733,0.485646624,0.575177706,0.349922615,0.567381953
B0007,46,3.554709504,30.93024534,1.799087011,0.937679698,122,-0.00915402,-0.001990706,10.04564945,31.3241405,3.558796307,Normal,991.8,0.95,12.9,10.4,15.4,20.93,350,2,01-08-2024 16:00,0.39127935,0.460784361,0.294822308,0.434270245,0.556594896
B0007,47,3.556136821,30.92068232,1.799099676,0.937686299,121,-0.009563025,0.001427317,10.04501621,31.12362497,3.557696767,Normal,991.9,0.23,9.8,6.1,13.4,27.37,350,2,01-08-2024 16:30,0.246165036,0.739632764,0.755443142,0.316782935,0.559193902
B0007,48,3.568999942,33.88057782,1.834078994,0.955917433,120,2.9598955,0.012863121,8.296050308,31.58350613,3.559407341,Overheating,991.9,0.23,9.8,6.1,13.4,10.59,100,0,01-08-2024 17:00,0.379085029,0.359681909,0.382293065,0.300876969,0.535474699
B0007,49,3.571059291,33.03833932,1.834539157,0.956157269,119,-0.842238499,0.002059348,8.273042128,31.94184883,3.561521154,Normal,991.9,0.32,7.5,3.2,10.9,27.37,350,2,01-08-2024 17:30,0.457999715,0.375337833,0.463210722,0.64827695,0.485876032
B0007,50,3.566692128,32.2732917,1.819136535,0.94812946,118,-0.765047623,-0.004367162,9.043173253,32.2086273,3.563519537,Normal,991.9,0.32,7.5,3.2,10.9,10.59,100,0,01-08-2024 18:00,0.616857268,0.379278914,0.544668681,0.483166499,0.560647569
B0007,51,3.563327431,31.93791978,1.809252781,0.942978072,117,-0.335371912,-0.003364697,9.537360938,32.41016219,3.565243123,Normal,991.9,0.38,14.2,11.8,16.5,27.37,350,2,01-08-2024 18:30,0.534878471,0.517285368,0.412996319,0.478684364,0.587373289
B0007,52,3.561134579,31.66653656,1.799117516,0.937695597,116,-0.271383226,-0.002192852,10.04412422,32.55933303,3.566242674,Normal,991.9,0.38,14.2,11.8,16.5,10.59,100,0,01-08-2024 19:00,0.733863743,0.584319656,0.51715636,0.259140972,0.65750174
B0007,53,3.558893422,31.75629644,1.79408306,0.935071651,115,0.089759879,-0.002241157,10.29584701,32.13447676,3.56422137,Normal,991.9,0.18,10.2,7.1,14.3,27.37,350,2,01-08-2024 19:30,0.24710874,0.625659746,0.580636619,0.505684981,0.639952013
B0007,54,3.555013985,32.13387337,1.789027001,0.932436446,114,0.377576935,-0.003879438,10.54864995,31.95358357,3.561012309,Normal,991.9,0.18,10.2,7.1,14.3,10.59,100,0,01-08-2024 20:00,0.520386773,0.87156068,0.637254607,0.6015022,0.671023812
B0007,55,3.554758119,31.86715861,1.778869395,0.927142326,113,-0.266714762,-0.000255865,11.05653027,31.87235695,3.558625507,Normal,991.9,0.32,3.5,0.6,5,27.37,350,2,01-08-2024 20:30,0.405557001,0.224515574,0.612401046,0.600549057,0.679208426
B0007,56,3.547186025,31.81736328,1.773787128,0.924493461,112,-0.049795329,-0.007572094,11.31064362,31.84824565,3.555397226,Normal,991.9,0.32,3.5,0.6,5,10.59,100,0,01-08-2024 21:00,0.739967156,0.608087357,0.470831588,0.542826525,0.77949124
B0007,57,3.544914381,31.74675385,1.773640325,0.924416948,111,-0.070609434,-0.002271644,11.31798375,31.86428911,3.552153187,Normal,991.9,0.06,4.7,0.8,9.2,27.37,350,2,01-08-2024 21:30,0.240283619,0.451625821,0.474531894,0.3271433,0.777799741
B0007,58,3.546992844,31.933628,1.763890204,0.919335209,110,0.186874149,0.002078463,11.80548981,31.89975542,3.549773071,Normal,991.9,0.06,4.7,0.8,9.2,10.59,100,0,01-08-2024 22:00,0.23504636,0.447695773,0.841310372,0.500212221,0.736374137
B0007,59,3.549630689,32.25382456,1.758395364,0.916471312,109,0.320196564,0.002637844,12.08023179,31.92374566,3.548696412,Normal,992,0.38,9.2,7.3,12,9.6,321,1,01-08-2024 22:30,0.275101226,0.443219201,0.635678565,0.542736756,0.683772426
B0007,60,3.540832548,32.12884295,1.752678792,0.913491849,108,-0.124981613,-0.008798141,12.36606038,31.97608253,3.545911298,Normal,992,0.38,9.2,7.3,12,11.54,64,1,01-08-2024 23:00,0.021017379,0.404435161,0.360608304,0.247368693,0.51240853
B0007,61,3.544422792,31.99865488,1.742718006,0.908300312,107,-0.130188069,0.003590244,12.86409972,32.01234085,3.545358651,Normal,992,0.38,9.2,7.3,12,11.43,293,1,01-08-2024 23:30,0.287374163,0.752460393,0.510775602,0.328127767,0.441226148
B0007,62,3.537904413,31.83543126,1.73814229,0.90591546,106,-0.163223613,-0.006518378,13.09288551,32.03007633,3.543956657,Normal,992,0.38,9.2,7.3,12,8.05,140,1,01-09-2024 00:00,0.24847789,0.639431802,0.446827925,0.569198687,0.301628896
B0007,63,3.540677773,32.13788229,1.732758138,0.903109254,105,0.302451025,0.00277336,13.36209309,32.07092719,3.542693643,Normal,992,0.13,10.8,8.5,13.2,9.6,321,1,01-09-2024 00:30,0.400065631,0.529506787,0.476192201,0.567745673,0.345619387
B0007,64,3.538295421,32.0557282,1.7279128,0.900583875,104,-0.082154095,-0.002382353,13.60435999,32.03130791,3.540426589,Normal,992,0.13,10.8,8.5,13.2,11.54,64,1,01-09-2024 01:00,0.431959329,0.707702817,0.315392348,0.276864434,0.320187603
B0007,65,3.540635632,32.2912875,1.722862266,0.897951549,103,0.235559307,0.002340211,13.85688671,32.06379683,3.540387206,Normal,992,0.13,10.8,8.5,13.2,11.43,293,1,01-09-2024 01:30,0.68769514,0.323409474,0.435544185,0.558025235,0.401330694
B0007,66,3.538242101,32.1688728,1.712445186,0.892522193,102,-0.122414703,-0.002393531,14.37774071,32.09784041,3.539151068,Normal,992,0.13,10.8,8.5,13.2,8.05,140,1,01-09-2024 02:00,0.533403973,0.347810591,0.76231065,0.474080486,0.341923004
B0007,67,3.532985224,32.09949527,1.706500801,0.889423994,101,-0.069377532,-0.005256877,14.67495996,32.15065321,3.53816723,Normal,992,1.18,11.2,8.5,17,9.6,321,0,01-09-2024 02:30,0.278849391,0.234106281,0.581183255,0.556344163,0.353014542
B0007,68,3.532810896,32.09136054,1.7019707,0.887062917,100,-0.008134729,-0.000174328,14.90146501,32.14134886,3.536593855,Normal,992,1.18,11.2,8.5,17,11.54,64,0,01-09-2024 03:00,0.225264221,0.432531032,0.129975611,0.386523859,0.350201194
B0007,69,3.531781297,32.18201593,1.69677161,0.884353164,99,0.090655387,-0.001029598,15.16141948,32.16660641,3.53529103,Normal,992,1.18,11.2,8.5,17,11.43,293,0,01-09-2024 03:30,0.456986529,0.548094102,0.674893031,0.540049266,0.402511512
B0007,70,3.529776982,32.234381,1.697242065,0.884598364,98,0.05236507,-0.002004315,15.13789675,32.1552251,3.5331193,Normal,992,1.18,11.2,8.5,17,8.05,140,0,01-09-2024 04:00,0.154961132,0.540197665,0.656215073,0.563880619,0.441033812
B0007,71,3.526169905,32.23731933,1.691444548,0.881576713,97,0.002938337,-0.003607077,15.4277726,32.16891441,3.530704861,Normal,992,0.5,10.3,8.1,12.2,9.6,321,0,01-09-2024 04:30,0.680243128,0.54643582,0.443279949,0.420497557,0.554023153
B0007,72,3.526573018,32.21746402,1.681073613,0.876171407,96,-0.019855313,0.000403113,15.94631935,32.19250816,3.52942242,Normal,992,0.5,10.3,8.1,12.2,11.54,64,0,01-09-2024 05:00,0.571573353,0.337027235,0.6014915,0.464776757,0.646945595
B0007,73,3.524502255,32.23410177,1.676273848,0.873669781,95,0.016637753,-0.002070763,16.18630759,32.22105641,3.527760692,Normal,992,0.5,10.3,8.1,12.2,11.43,293,0,01-09-2024 05:30,0.296804058,0.63417879,0.369782312,0.384844251,0.617247507
B0007,74,3.522854841,32.22834398,1.67140083,0.871129977,94,-0.005757788,-0.001647414,16.42995848,32.23032202,3.5259754,Normal,992,0.5,10.3,8.1,12.2,8.05,140,0,01-09-2024 06:00,0.089477578,0.558552326,0.426971539,0.660793112,0.518749558
B0007,75,3.525237386,32.13642921,1.666084963,0.86835936,93,-0.091914777,0.002382546,16.69575186,32.21073166,3.525067481,Normal,992,1.29,12.9,7.4,19.7,9.6,321,0,01-09-2024 06:30,0.600645396,0.62477117,0.716310225,0.448218044,0.493714001
B0007,76,3.520624815,32.14794533,1.660585291,0.865492944,92,0.011516119,-0.004612571,16.97073544,32.19285686,3.523958463,Normal,992,1.29,12.9,7.4,19.7,11.54,64,0,01-09-2024 07:00,0.355910026,0.272381428,0.456147228,0.3520323,0.442666639
B0007,77,3.518029643,32.01201117,1.665531247,0.868070764,91,-0.13593416,-0.002595173,16.72343764,32.15176629,3.522249788,Normal,992,1.29,12.9,7.4,19.7,11.43,293,0,01-09-2024 07:30,0.581302719,0.568196528,0.221302042,0.376769797,0.529652391
B0007,78,3.521222606,32.50667189,1.665291961,0.867946049,90,0.494660725,0.003192963,16.73540197,32.20628031,3.521593858,Normal,992,1.29,12.9,7.4,19.7,8.05,140,0,01-09-2024 08:00,0.109262057,0.366993406,0.486778007,0.477855587,0.496290102
B0007,79,3.51804896,31.93940852,1.650436289,0.86020331,89,-0.567263372,-0.003173646,17.47818553,32.14849322,3.520632682,Normal,992,1.11,5.9,3.4,9.2,9.6,321,0,01-09-2024 08:30,0.275104163,0.473072278,0.484531671,0.553023676,0.443980628
B0007,80,3.513177839,31.77490575,1.650640636,0.860309815,88,-0.16450277,-0.004871121,17.4679682,32.07618853,3.518220772,Normal,992,1.11,5.9,3.4,9.2,11.54,64,0,01-09-2024 09:00,0.37587395,0.598106663,0.672195558,0.302388664,0.507515282
B0007,81,3.514493812,31.9326848,1.64066919,0.855112721,87,0.157779053,0.001315973,17.96654052,32.03313643,3.516994572,Normal,992,1.11,5.9,3.4,9.2,11.43,293,0,01-09-2024 09:30,0.382830099,0.538618783,0.498188069,0.684309639,0.421979123
B0007,82,3.514449456,32.37112467,1.639961236,0.854743738,86,0.438439871,-4.44E-05,18.00193819,32.10495913,3.516278535,Normal,992,1.11,5.9,3.4,9.2,8.05,140,0,01-09-2024 10:00,0.299989088,0.412115498,0.434124669,0.499678582,0.343871332
B0007,83,3.517703727,32.5921237,1.63560334,0.852472413,85,0.220999025,0.00325427,18.219833,32.12204949,3.515574759,Normal,992,0.35,8.2,6.6,10.2,9.6,321,0,01-09-2024 10:30,0.478808322,0.527235711,0.649664489,0.518607434,0.396215863
B0007,84,3.515840302,32.51801845,1.629717588,0.849404774,84,-0.074105248,-0.001863425,18.51412058,32.23777148,3.515133027,Normal,992,0.35,8.2,6.6,10.2,11.54,64,0,01-09-2024 11:00,0.197063262,0.320858785,0.513832712,0.450987225,0.427157568
B0007,85,3.509353189,32.28388171,1.630013952,0.849559238,83,-0.234136743,-0.006487112,18.49930239,32.33956667,3.514368097,Normal,992,0.35,8.2,6.6,10.2,11.43,293,0,01-09-2024 11:30,0.351270086,0.680761992,0.385856483,0.464957482,0.355437085
B0007,86,3.507630434,31.98473025,1.625322033,0.847113822,82,-0.299151455,-0.001722755,18.73389834,32.34997576,3.512995422,Normal,992,0.35,8.2,6.6,10.2,8.05,140,0,01-09-2024 12:00,0.395049272,0.498844321,0.665821677,0.444857558,0.366693555
B0007,87,3.509207943,32.36526113,1.615155024,0.841814802,81,0.380530874,0.001577509,19.2422488,32.34880305,3.511947119,Normal,992,0.19,6.5,4.9,8.1,9.6,321,0,01-09-2024 12:30,0.460739806,0.676505447,0.524542043,0.584751357,0.332019591
B0007,88,3.505874897,32.72073359,1.609067661,0.838642083,80,0.355472464,-0.003333046,19.54661696,32.37452503,3.509581353,Normal,992,0.19,6.5,4.9,8.1,11.54,64,0,01-09-2024 13:00,0.49360248,0.455732252,0.496511168,0.461695807,0.442556119
B0007,89,3.50408368,32.75033948,1.609295736,0.838760955,79,0.02960589,-0.001791218,19.53521322,32.42098923,3.507230029,Normal,992,0.19,6.5,4.9,8.1,11.43,293,0,01-09-2024 13:30,0.187559651,0.456128912,0.522226899,0.554669542,0.417378267
B0007,90,3.529543482,32.4804619,1.713054299,0.892839662,78,-0.269877585,0.025459802,14.34728504,32.46030527,3.511268087,Normal,992,0.19,6.5,4.9,8.1,8.05,140,0,01-09-2024 14:00,0.119314305,0.423838469,0.338733817,0.410598573,0.343591565
B0007,91,3.521434742,32.89433338,1.650182016,0.860070783,77,0.41387148,-0.008108739,17.49089919,32.64222589,3.514028949,Normal,992,0.12,10.2,7.5,13.5,9.6,321,0,01-09-2024 14:30,0.587946137,0.643978109,0.418536217,0.48611787,0.402583056
B0007,92,3.513611049,32.95005286,1.645096657,0.857420307,76,0.055719485,-0.007823693,17.74516715,32.75918424,3.51490957,Normal,992,0.12,10.2,7.5,13.5,11.54,64,0,01-09-2024 15:00,0.430385669,0.431186782,0.496607668,0.366201162,0.440085188
B0007,93,3.513766889,32.74309556,1.629791179,0.849443129,75,-0.2069573,0.000155841,18.51044104,32.76365664,3.516487968,Normal,992,0.12,10.2,7.5,13.5,11.43,293,0,01-09-2024 15:30,0.250252244,0.612899818,0.467473037,0.608593145,0.374352328
B0007,94,3.510769869,32.59734425,1.619086193,0.843863717,74,-0.145751315,-0.00299702,19.04569037,32.73305759,3.517825206,Normal,992,0.12,10.2,7.5,13.5,8.05,140,0,01-09-2024 16:00,0.633525329,0.475067976,0.683079521,0.362622848,0.49987907
B0007,95,3.509062172,32.49909562,1.614582762,0.84151654,73,-0.098248621,-0.001707697,19.27086191,32.73678433,3.513728944,Normal,992,0.87,9.3,6,11.9,9.6,321,0,01-09-2024 16:30,0.394279106,0.261215674,0.528031517,0.42365941,0.512248489
B0007,96,3.51417515,32.45256365,1.609523131,0.838879473,72,-0.046531978,0.005112978,19.52384346,32.64843039,3.512277026,Normal,992,0.87,9.3,6,11.9,11.54,64,0,01-09-2024 17:00,0.571549531,0.44985657,0.621719377,0.424861387,0.563010065
B0007,97,3.506383654,32.60642128,1.60930205,0.838764246,71,0.153857633,-0.007791496,19.53489749,32.57970407,3.510831547,Normal,992,0.87,9.3,6,11.9,11.43,293,0,01-09-2024 17:30,0.38625308,0.368155196,0.497461921,0.420183663,0.54158764
B0007,98,3.50908028,32.6010787,1.599406396,0.833606655,70,-0.005342583,0.002696626,20.02968022,32.5513007,3.509894225,Normal,992,0.87,9.3,6,11.9,8.05,140,0,01-09-2024 18:00,0.718457987,0.530943654,0.651315214,0.549324372,0.606256214
B0007,99,3.509910121,32.54975369,1.594043996,0.830811786,69,-0.051325011,0.000829842,20.29780018,32.54178259,3.509722275,Normal,992,0.11,2.5,0.2,4.6,9.6,321,0,01-09-2024 18:30,0.667556807,0.366638778,0.554502555,0.424657756,0.744303673
B0007,100,3.506521806,32.67473211,1.589233613,0.828304626,68,0.124978421,-0.003388315,20.53831934,32.57690988,3.509214202,Normal,992,0.11,2.5,0.2,4.6,11.54,64,0,01-09-2024 19:00,0.333505975,0.650661524,0.498053461,0.629875271,0.805905321
B0007,101,3.500074247,32.72457677,1.589426874,0.828405354,67,0.049844658,-0.006447559,20.52865628,32.63131251,3.506394021,Normal,992,0.11,2.5,0.2,4.6,11.43,293,0,01-09-2024 19:30,0.536928492,0.514171281,0.494129056,0.364455039,0.791232617
B0007,102,3.50191442,32.68083189,1.583936732,0.825543905,66,-0.043744874,0.001840173,20.80316338,32.64619463,3.505500175,Normal,992,0.11,2.5,0.2,4.6,8.05,140,0,01-09-2024 20:00,0.482562658,0.502560109,0.355815149,0.482967107,0.806238749
B0007,103,3.504858596,32.64100867,1.589212392,0.828293566,65,-0.039823219,0.002944177,20.53938042,32.65418062,3.504655838,Normal,992,0.11,3.7,1.4,5.9,9.6,321,0,01-09-2024 20:30,0.60310526,0.614415858,0.570578406,0.369576424,0.90771948
B0007,104,3.508526907,33.36493826,1.599164426,0.833480541,64,0.723929589,0.003668311,20.0417787,32.81721754,3.504379195,Overheating,992,0.11,3.7,1.4,5.9,11.54,64,0,01-09-2024 21:00,0.214179423,0.655752051,0.490172603,0.513150843,0.787115355
B0007,105,3.505228031,33.21955072,1.589469707,0.828427678,63,-0.145387541,-0.003298876,20.52651467,32.92618126,3.50412044,Overheating,992,0.11,3.7,1.4,5.9,11.43,293,0,01-09-2024 21:30,0.48934191,0.523696549,0.422307523,0.460733516,0.814455473
B0007,106,3.506930692,33.08876199,1.578595703,0.822760174,62,-0.130788727,0.001702661,21.07021484,32.99901831,3.505491729,Normal,992,0.11,3.7,1.4,5.9,8.05,140,0,01-09-2024 22:00,0.551404081,0.422897242,0.65868877,0.444044296,0.80866163
B0007,107,3.500728253,32.85404564,1.574078685,0.820405915,61,-0.234716357,-0.006202439,21.29606577,33.03366106,3.505254496,Normal,992.1,1.19,3.2,1.3,7.1,14.49,150,1,01-09-2024 22:30,0.081876752,0.288323624,0.312347172,0.605227612,0.721122822
B0007,108,3.502277555,32.92642116,1.568105305,0.817292605,60,0.072375523,0.001549302,21.59473473,33.09074355,3.504738288,Normal,992.1,1.19,3.2,1.3,7.1,11.27,250,1,01-09-2024 23:00,0.177790248,0.434324612,0.433990407,0.384146,0.565626468
B0007,109,3.49909547,33.22821092,1.569192218,0.817859101,59,0.301789764,-0.003182085,21.54038909,33.06339809,3.502852,Overheating,992.1,1.19,3.2,1.3,7.1,11.27,260,1,01-09-2024 23:30,0.03512797,0.443562742,0.647116554,0.533010861,0.38373957
B0007,110,3.503358013,33.29142761,1.563419777,0.814850519,58,0.06321669,0.004262543,21.82901113,33.07777347,3.502477997,Overheating,992.1,1.19,3.2,1.3,7.1,3.22,130,1,01-10-2024 00:00,0.330098861,0.540761162,0.54245098,0.370395344,0.382759682
B0007,111,3.498770978,33.07677899,1.558457683,0.812264288,57,-0.214648627,-0.004587036,22.07711587,33.07537686,3.500846054,Normal,992.1,1.19,3.2,1.3,7.1,25.76,350,3,01-10-2024 00:30,0.494590376,0.48007445,0.489047729,0.47616577,0.370583215
B0007,112,3.499119634,32.93771879,1.552974827,0.809406637,56,-0.139060193,0.000348657,22.35125864,33.0921115,3.50052433,Normal,992.1,1.19,3.2,1.3,7.1,10.38,214,1,01-10-2024 01:00,0.625392842,0.618715801,0.532969094,0.319214553,0.411661259
B0007,113,3.501126825,33.14986408,1.553183078,0.809515177,55,0.212145289,0.002007191,22.34084611,33.13680008,3.500294184,Normal,992.1,0.37,5.2,3.3,8.2,14.49,150,1,01-10-2024 01:30,0.38734913,0.444130279,0.522448191,0.383165217,0.349609671
B0007,114,3.498504488,33.40272152,1.553252316,0.809551263,54,0.25285744,-0.002622337,22.33738422,33.1717022,3.500175988,Overheating,992.1,0.37,5.2,3.3,8.2,11.27,250,1,01-10-2024 02:00,0.646435924,0.518738804,0.273189713,0.452792344,0.47392689
B0007,115,3.492655946,33.38240285,1.548071808,0.806851195,53,-0.020318672,-0.005848542,22.59640962,33.18989725,3.498035574,Overheating,992.1,0.37,5.2,3.3,8.2,11.27,260,1,01-10-2024 02:30,0.14498309,0.685287289,0.444753009,0.680349349,0.374889095
B0007,116,3.493775838,33.10537195,1.542853465,0.804131408,52,-0.277030904,0.001119892,22.85732675,33.19561584,3.497036546,Normal,992.1,0.37,5.2,3.3,8.2,3.22,130,1,01-10-2024 03:00,0.091102927,0.572267458,0.733648086,0.474740374,0.242506217
B0007,117,3.494027941,32.91407792,1.537964704,0.801583398,51,-0.191294026,0.000252102,23.1017648,33.19088766,3.496018208,Normal,992.1,0.37,5.2,3.3,8.2,25.76,350,3,01-10-2024 03:30,0.36574205,0.518336685,0.399185704,0.661156544,0.324146041
B0007,118,3.49192233,33.22305243,1.537788946,0.801491793,50,0.308974508,-0.002105611,23.1105527,33.20552533,3.494177309,Overheating,992.1,0.37,5.2,3.3,8.2,10.38,214,1,01-10-2024 04:00,0.439010908,0.445611711,0.449303074,0.489079046,0.399273254
B0007,119,3.496776348,33.53568932,1.538174652,0.801692822,49,0.312636895,0.004854018,23.0912674,33.23211889,3.493831681,Overheating,992.1,0.08,2.1,-1.2,3.5,14.49,150,0,01-10-2024 04:30,0.369550875,0.44141294,0.416483603,0.416208735,0.495453474
B0007,120,3.494174052,33.27121482,1.558143338,0.812100452,48,-0.264474503,-0.002602297,22.0928331,33.20988129,3.494135302,Overheating,992.1,0.08,2.1,-1.2,3.5,11.27,250,0,01-10-2024 05:00,0.030426317,0.412239867,0.483293249,0.647322658,0.409267477
B0007,121,3.501870341,33.39447417,1.557985946,0.812018419,47,0.123259353,0.007696289,22.10070272,33.26770173,3.495754202,Overheating,992.1,0.08,2.1,-1.2,3.5,11.27,260,0,01-10-2024 05:30,0.36014666,0.453789654,0.410384385,0.515075733,0.370601387
B0007,122,3.496077053,33.0647267,1.547891193,0.806757059,46,-0.329747479,-0.005793288,22.60544037,33.29783149,3.496164025,Normal,992.1,0.08,2.1,-1.2,3.5,3.22,130,0,01-10-2024 06:00,0.157588417,0.627805686,0.567613567,0.385540078,0.236060564
B0007,123,3.490205071,32.84493033,1.542966838,0.804190498,45,-0.219796367,-0.005871982,22.85165811,33.22220707,3.495820573,Normal,992.1,0.08,2.1,-1.2,3.5,25.76,350,2,01-10-2024 06:30,0.486612091,0.496615998,0.525078696,0.519101166,0.264608649
B0007,124,3.492625204,32.73055498,1.531926136,0.798436111,44,-0.114375345,0.002420133,23.40369321,33.0611802,3.494990344,Normal,992.1,0.08,2.1,-1.2,3.5,10.38,214,0,01-10-2024 07:00,0.436099708,0.345251636,0.609763108,0.427544582,0.204115832
B0007,125,3.491063586,32.72113786,1.527353914,0.79605308,43,-0.009417126,-0.001561618,23.63230431,32.95116481,3.494368251,Normal,992.1,0.98,10.1,4.7,16,14.49,150,0,01-10-2024 07:30,0.218353369,0.763685644,0.341632963,0.224023776,0.225217167
B0007,126,3.491278592,32.66935489,1.522033993,0.793280351,42,-0.051782969,0.000215006,23.89830033,32.80614095,3.492249901,Normal,992.1,0.98,10.1,4.7,16,11.27,250,0,01-10-2024 08:00,0.289355514,0.5693338,0.446064114,0.574935124,0.282234725
B0007,127,3.48913418,32.64029246,1.522264961,0.79340073,41,-0.02906243,-0.002144412,23.88675196,32.7212541,3.490861327,Normal,992.1,0.98,10.1,4.7,16,11.27,260,0,01-10-2024 08:30,0.198464413,0.337579265,0.462908559,0.594005566,0.23412558
B0007,128,3.489939655,32.54691312,1.511302167,0.787686949,40,-0.093379342,0.000805474,24.43489167,32.66165066,3.490808243,Normal,992.1,0.98,10.1,4.7,16,3.22,130,0,01-10-2024 09:00,0.364553484,0.467096845,0.56304385,0.683143779,0.212711582
